baseline_trace_path,experiment,iter,plan_id,exp_date,best_speedup,avg_good_speedup,trace_path,solution_path
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",5,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/5c81bdc13b79484885b76daea8c20f1d.json', 'plan_1_0')",eval-1-12-21-17-05-12-22-21-16,1.4355831376811163,"{""1.0"": 3, ""1.01"": 3, ""1.05"": 3, ""1.1"": 3, ""1.2"": 3, ""1.4"": 2}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_b413bc23bcee4bd0b3ac5832a6fece5b.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/b413bc23bcee4bd0b3ac5832a6fece5b.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",6,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/6a79a41b413042dd90ee66fbced36048.json', 'plan_2_0')",eval-1-12-21-17-05-12-22-21-23,1.5689163864301228,"{""1.0"": 10, ""1.01"": 10, ""1.05"": 10, ""1.1"": 10, ""1.2"": 10, ""1.4"": 10}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_ca070e7a14b746d0ab6146f1845852bd.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/ca070e7a14b746d0ab6146f1845852bd.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",7,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/6e89b724a91741b3a4d754f4cc29369d.json', 'plan_3_1')",eval-1-12-21-17-05-12-22-21-31,1.7015725092502805,"{""1.0"": 11, ""1.01"": 11, ""1.05"": 11, ""1.1"": 11, ""1.2"": 11, ""1.4"": 11}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_54fc7efa3d6045c3a2acbb497d086e73.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/54fc7efa3d6045c3a2acbb497d086e73.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",8,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/51d4c8082e2a47a5af1237af8792651c.json', 'plan_2_0')",eval-1-12-21-17-05-12-22-21-38,1.687114403533918,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 2, ""1.1"": 2, ""1.2"": 2, ""1.4"": 2}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_c3a90bddec0f4a63ad002a8b11050787.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/c3a90bddec0f4a63ad002a8b11050787.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",9,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/c3a90bddec0f4a63ad002a8b11050787.json', 'plan_3_1')",eval-1-12-21-17-05-12-22-21-46,1.698964209010449,"{""1.0"": 4, ""1.01"": 4, ""1.05"": 4, ""1.1"": 4, ""1.2"": 4, ""1.4"": 4}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_b31c73f6eea74e379e861fbea563a7e9.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/b31c73f6eea74e379e861fbea563a7e9.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",10,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/fa809f2de10e496299cee150729fb38d.json', 'plan_2_0')",eval-1-12-21-17-05-12-22-21-54,1.6892049791721324,"{""1.0"": 4, ""1.01"": 4, ""1.05"": 4, ""1.1"": 4, ""1.2"": 4, ""1.4"": 4}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_bcbf7aab54bd4297963f6b6ba9319d8b.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/bcbf7aab54bd4297963f6b6ba9319d8b.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",11,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/bcbf7aab54bd4297963f6b6ba9319d8b.json', 'plan_2_0')",eval-1-12-21-17-05-12-22-22-02,1.6882107097067631,"{""1.0"": 7, ""1.01"": 7, ""1.05"": 7, ""1.1"": 7, ""1.2"": 7, ""1.4"": 7}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_b7d61756190b469eb2c167a82ee5c980.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/b7d61756190b469eb2c167a82ee5c980.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",12,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/b7d61756190b469eb2c167a82ee5c980.json', 'plan_0_0')",eval-1-12-21-17-05-12-22-22-09,1.6386429939601772,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 6, ""1.1"": 6, ""1.2"": 6, ""1.4"": 6}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_b4d3024f28c34607a2a764ed39c23b01.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/b4d3024f28c34607a2a764ed39c23b01.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",13,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/b4d3024f28c34607a2a764ed39c23b01.json', 'plan_3_0')",eval-1-12-21-17-05-12-22-22-16,1.6235370950780135,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_e7de604d9a45410d8a50519fec60ce56.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/e7de604d9a45410d8a50519fec60ce56.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",14,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/63e475b09a4941e1ad3719bace5547b6.json', 'plan_1_1')",eval-1-12-21-17-05-12-22-22-24,1.6719378781715053,"{""1.0"": 11, ""1.01"": 11, ""1.05"": 11, ""1.1"": 11, ""1.2"": 11, ""1.4"": 11}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_8df72e6a3a174dacaf409889dd459eec.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/8df72e6a3a174dacaf409889dd459eec.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_paged/gpt-5_triton_f88811_gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",15,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/8df72e6a3a174dacaf409889dd459eec.json', 'plan_1_1')",eval-1-12-21-17-05-12-22-22-33,1.6581668304902248,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 6, ""1.1"": 6, ""1.2"": 6, ""1.4"": 6}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1_7a7fc28_848847c1a3a5412da713caa1d85b5b59.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_paged/gqa_paged_decode_h32_kv4_d128_ps1/848847c1a3a5412da713caa1d85b5b59.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",0,,eval-3-12-21-17-05-12-22-12-45,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",1,"('/home/ubuntu/AccelOpt/experiments/flb_optimize/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/claude-opus-4-1_triton_28277f.json', 'plan_2_0')",eval-3-12-21-17-05-12-22-20-47,0.9504782073054573,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_e8067eb4e1b84f4abaafbaab43de49e6.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/e8067eb4e1b84f4abaafbaab43de49e6.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",2,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/e8067eb4e1b84f4abaafbaab43de49e6.json', 'plan_0_1')",eval-3-12-21-17-05-12-22-20-53,1.8226756778804798,"{""1.0"": 5, ""1.01"": 5, ""1.05"": 5, ""1.1"": 5, ""1.2"": 5, ""1.4"": 5}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_624618b95a59462f8d020876a5b47a88.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/624618b95a59462f8d020876a5b47a88.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",3,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/dfbe1f560dad4306b8fbe6ef271fe9c5.json', 'plan_2_0')",eval-3-12-21-17-05-12-22-21-00,1.880501173203765,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_2702b330dba64381a2c24da8cad6838b.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/2702b330dba64381a2c24da8cad6838b.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",4,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/2702b330dba64381a2c24da8cad6838b.json', 'plan_3_0')",eval-3-12-21-17-05-12-22-21-06,1.8892798834642823,"{""1.0"": 10, ""1.01"": 10, ""1.05"": 10, ""1.1"": 10, ""1.2"": 8, ""1.4"": 8}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_9286c90690d947c5a477db9ff9169b9c.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/9286c90690d947c5a477db9ff9169b9c.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",5,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/3350d53263a740c681bc8994de9d37d7.json', 'plan_3_0')",eval-3-12-21-17-05-12-22-21-13,1.880801145252975,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 6, ""1.1"": 6, ""1.2"": 6, ""1.4"": 6}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_1389f7d351e1419ba1377263890ed272.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/1389f7d351e1419ba1377263890ed272.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",6,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/63cca5dd80274055829480f6419a3161.json', 'plan_3_1')",eval-3-12-21-17-05-12-22-21-20,2.3118379648360423,"{""1.0"": 5, ""1.01"": 5, ""1.05"": 5, ""1.1"": 5, ""1.2"": 5, ""1.4"": 5}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_ff98c7c0a7eb4c728c85950118f34340.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/ff98c7c0a7eb4c728c85950118f34340.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",7,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/ff98c7c0a7eb4c728c85950118f34340.json', 'plan_1_1')",eval-3-12-21-17-05-12-22-21-26,2.3276782817676738,"{""1.0"": 4, ""1.01"": 4, ""1.05"": 4, ""1.1"": 4, ""1.2"": 4, ""1.4"": 4}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_e3b47d98dd1a4f3db9085f85c476115d.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/e3b47d98dd1a4f3db9085f85c476115d.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",8,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/e3b47d98dd1a4f3db9085f85c476115d.json', 'plan_1_0')",eval-3-12-21-17-05-12-22-21-33,3.3678330100560316,"{""1.0"": 6, ""1.01"": 6, ""1.05"": 6, ""1.1"": 6, ""1.2"": 6, ""1.4"": 6}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_8fa5d6a2d4404bdf95c2da8f0757d528.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/8fa5d6a2d4404bdf95c2da8f0757d528.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",9,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/80cbe3acb1104eb296c65c058af53b58.json', 'plan_2_0')",eval-3-12-21-17-05-12-22-21-41,3.4817812562366575,"{""1.0"": 8, ""1.01"": 8, ""1.05"": 8, ""1.1"": 8, ""1.2"": 8, ""1.4"": 8}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_4257e26dfc3f4693bf137969ea0965e6.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/4257e26dfc3f4693bf137969ea0965e6.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",10,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/4257e26dfc3f4693bf137969ea0965e6.json', 'plan_0_1')",eval-3-12-21-17-05-12-22-21-49,3.4546943469031555,"{""1.0"": 2, ""1.01"": 2, ""1.05"": 2, ""1.1"": 2, ""1.2"": 2, ""1.4"": 2}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_373bd505d1b44648a99dea98d6328ebd.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/373bd505d1b44648a99dea98d6328ebd.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",11,,eval-3-12-21-17-05-12-22-22-05,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",12,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/373bd505d1b44648a99dea98d6328ebd.json', 'plan_2_0')",eval-3-12-21-17-05-12-22-22-12,3.451408713484286,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_3879c422b5f24445a992932712e1b510.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/3879c422b5f24445a992932712e1b510.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",13,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/373bd505d1b44648a99dea98d6328ebd.json', 'plan_0_0')",eval-3-12-21-17-05-12-22-22-29,3.3616114314032375,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_9f065e5cdf5d4d15914cf79afba5329b.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/9f065e5cdf5d4d15914cf79afba5329b.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",14,"('/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/9f065e5cdf5d4d15914cf79afba5329b.json', 'plan_2_1')",eval-3-12-21-17-05-12-22-22-40,3.494571258751035,"{""1.0"": 1, ""1.01"": 1, ""1.05"": 1, ""1.1"": 1, ""1.2"": 1, ""1.4"": 1}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128_007ddab_40724a7193cf42eda2d03426dfaf4b50.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/gqa_ragged/gqa_ragged_prefill_causal_h32_kv4_d128/40724a7193cf42eda2d03426dfaf4b50.json
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/gqa_ragged/claude-opus-4-1_triton_28277f_gqa_ragged_prefill_causal_h32_kv4_d128_007ddab.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",15,,eval-3-12-21-17-05-12-22-22-53,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",0,,eval-5-12-21-17-05-12-22-12-45,0.0,"{""1.0"": 0, ""1.01"": 0, ""1.05"": 0, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",,
/home/ubuntu/AccelOpt/experiments/flb_optimize/traces/mla_paged/gpt-5_triton_88089a_mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb.json,"TopK=8, ExpN=16, B=2, N=4, K=2, T=16, gpt-oss-120b, gpt-oss-120b",1,"('/home/ubuntu/AccelOpt/experiments/flb_optimize/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/gpt-5_triton_88089a.json', 'plan_2_0')",eval-5-12-21-17-05-12-22-20-48,1.0541909587089122,"{""1.0"": 2, ""1.01"": 1, ""1.05"": 1, ""1.1"": 0, ""1.2"": 0, ""1.4"": 0}",/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/traces/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1_733a7bb_acfb1b7072ad4bdb9959ea25dab092ed.json,/home/ubuntu/AccelOpt/experiments/flb_interface/checkpoints/solutions/mla_paged/mla_paged_prefill_causal_h16_ckv512_kpe64_ps1/acfb1b7072ad4bdb9959ea25dab092ed.json
